trial,eps_total_idx,eps_total,method,point_idx,NICV,BSTAB_NICV,epsilon,epsilon_m,T,objective_spec,obj_1,f_1,obj_2,f_2,obj_3,f_3,obj_4,f_4,obj_5,f_5,eps_1,eps_2,eps_3,eps_4,eps_5,eps_6,eps_7
14,3,1.44,KMeans,0,0.3504594391560011,0.00023663436625236234,1.44,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.3504594391560011,bstab:min,0.00023663436625236234,eps:min,1.44,,,,,0.48,0.48,0.48,,,,
14,3,1.44,DP-KMeans,0,0.35277009265161113,0.2713727295509002,1.44,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.35277009265161113,bstab:min,0.2713727295509002,eps:min,1.44,,,,,0.48,0.48,0.48,,,,
14,3,1.44,GA-DP,0,0.3564372189797036,0.013391309301270488,1.4400000691955588,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.3564372189797036,bstab:min,0.013391309301270488,eps:min,1.4400000691955588,,,,,0.48130950021660324,0.4793452844894778,0.4793452844894778,,,,
14,3,1.44,NSGA-II,0,0.36032870370776543,0.30108560129292605,1.4381712384602614,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.36032870370776543,bstab:min,0.30108560129292605,eps:min,1.4381712384602614,,,,,0.47946850770065597,0.4793574462701277,0.4793452844894778,,,,
14,3,1.44,NSGA-II,1,0.35850064742327314,0.020520636629814175,1.4381993862397082,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.35850064742327314,bstab:min,0.020520636629814175,eps:min,1.4381993862397082,,,,,0.4795027363704277,0.4793513653798027,0.4793452844894778,,,,
14,3,1.44,NSGA-II,2,0.3550774240340402,0.02215796823749221,1.4382001510833375,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.3550774240340402,bstab:min,0.02215796823749221,eps:min,1.4382001510833375,,,,,0.479509582104382,0.4793452844894778,0.4793452844894778,,,,
14,3,1.44,NSGA-II,3,0.35548826116376125,0.01207055981526207,1.438203534404028,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.35548826116376125,bstab:min,0.01207055981526207,eps:min,1.438203534404028,,,,,0.4794856220355418,0.47935440582496525,0.479363506543521,,,,
14,3,1.44,NSGA-II,4,0.35386874421976194,0.5140296665910675,1.4383229101364607,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.35386874421976194,bstab:min,0.5140296665910675,eps:min,1.4383229101364607,,,,,0.479509582104382,0.4793452844894778,0.47946804354260086,,,,
14,3,1.44,NSGA-II,5,0.3538687991660305,0.514029267630045,1.4383311601211854,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.3538687991660305,bstab:min,0.514029267630045,eps:min,1.4383311601211854,,,,,0.47940005036111255,0.4794669022959772,0.4794642074640956,,,,
14,3,1.44,NSGA-II,6,0.35361574954147557,0.05236791834479521,1.4383861993597153,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.35361574954147557,bstab:min,0.05236791834479521,eps:min,1.4383861993597153,,,,,0.479489044902519,0.4794060933927275,0.47949106106446904,,,,
14,3,1.44,NSGA-II,7,0.35402494500977216,0.048876630996916394,1.4384808560636455,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.35402494500977216,bstab:min,0.048876630996916394,eps:min,1.4384808560636455,,,,,0.4793452844894778,0.4793452844894778,0.47979028708468996,,,,
14,3,1.44,NSGA-II,8,0.3554835496801954,0.012058897045802524,1.4385205712685258,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.3554835496801954,bstab:min,0.012058897045802524,eps:min,1.4385205712685258,,,,,0.47955407937508526,0.4793756889411026,0.479590802952338,,,,
14,3,1.44,NSGA-II,9,0.3534192869237063,0.019743199337698754,1.4385268896809256,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.3534192869237063,bstab:min,0.019743199337698754,eps:min,1.4385268896809256,,,,,0.4793452844894778,0.4793452844894778,0.4798363207019701,,,,
14,3,1.44,NSGA-II,10,0.3549136258274329,0.014331160644258293,1.4386549431773363,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.3549136258274329,bstab:min,0.014331160644258293,eps:min,1.4386549431773363,,,,,0.47961911384765155,0.4793452844894778,0.47969054484020696,,,,
14,3,1.44,NSGA-II,11,0.3549136258274329,0.014331160644258293,1.4386549431773363,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.3549136258274329,bstab:min,0.014331160644258293,eps:min,1.4386549431773363,,,,,0.47961911384765155,0.4793452844894778,0.47969054484020696,,,,
14,3,1.44,NSGA-II,12,0.35420614655445815,0.006795489315440232,1.4388050826339316,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.35420614655445815,bstab:min,0.006795489315440232,eps:min,1.4388050826339316,,,,,0.4797388298501678,0.47959820893843264,0.4794680438453312,,,,
14,3,1.44,NSGA-II,13,0.3542010264815658,0.006789538747380684,1.4389189830367235,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.3542010264815658,bstab:min,0.006789538747380684,eps:min,1.4389189830367235,,,,,0.4797834114625558,0.4793452844894778,0.47979028708468996,,,,
14,3,1.44,NSGA-II,14,0.3542002959057224,0.006788689406128838,1.4391406854523936,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.3542002959057224,bstab:min,0.006788689406128838,eps:min,1.4391406854523936,,,,,0.4798976998351698,0.47940666417499966,0.4798363214422241,,,,
14,3,1.44,NSGA-II,15,0.3541959168988369,0.006783597150658293,1.4392639773567397,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.3541959168988369,bstab:min,0.006783597150658293,eps:min,1.4392639773567397,,,,,0.47980616259837305,0.4793452844894778,0.4801125302688889,,,,
14,3,1.44,NSGA-II,16,0.35341319846412084,0.019702796870607987,1.4395089641135612,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.35341319846412084,bstab:min,0.019702796870607987,eps:min,1.4395089641135612,,,,,0.479836321229113,0.4793452844894778,0.4803273583949705,,,,
14,3,1.44,NSGA-II,17,0.35341319846412084,0.019702796870607987,1.4395089641135612,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.35341319846412084,bstab:min,0.019702796870607987,eps:min,1.4395089641135612,,,,,0.479836321229113,0.4793452844894778,0.4803273583949705,,,,
14,3,1.44,NSGA-II,18,0.35341776301926864,0.0196557992681572,1.4398772410283904,0.4793452844894778,3,nicv:min|bstab:min|eps:min,nicv:min,0.35341776301926864,bstab:min,0.0196557992681572,eps:min,1.4398772410283904,,,,,0.47967705921807346,0.4802410995959214,0.47995908221439554,,,,
