trial,eps_total_idx,eps_total,method,point_idx,NICV,BSTAB_NICV,epsilon,epsilon_m,T,objective_spec,obj_1,f_1,obj_2,f_2,obj_3,f_3,obj_4,f_4,obj_5,f_5,eps_1,eps_2,eps_3,eps_4,eps_5,eps_6,eps_7
18,3,12.12,KMeans,0,3.2664501582856778,0.0005569928233361953,12.12,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2664501582856778,bstab:min,0.0005569928233361953,eps:min,12.12,,,,,6.06,6.06,,,,,
18,3,12.12,DP-KMeans,0,3.5964178817801824,0.04573228370632136,12.12,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.5964178817801824,bstab:min,0.04573228370632136,eps:min,12.12,,,,,6.06,6.06,,,,,
18,3,12.12,GA-DP,0,3.297417964292879,0.0631900580508266,12.119999999999997,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.297417964292879,bstab:min,0.0631900580508266,eps:min,12.119999999999997,,,,,6.433241265860935,5.6867587341390635,,,,,
18,3,12.12,NSGA-II,0,3.368960744783933,0.022866723092807698,8.084322000454414,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.368960744783933,bstab:min,0.022866723092807698,eps:min,8.084322000454414,,,,,4.042161000227207,4.042161000227207,,,,,
18,3,12.12,NSGA-II,1,3.269136911867443,0.046070737511880254,8.084322000454414,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.269136911867443,bstab:min,0.046070737511880254,eps:min,8.084322000454414,,,,,4.042161000227207,4.042161000227207,,,,,
18,3,12.12,NSGA-II,2,3.280375495618025,0.032266183087854984,8.113128425224332,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.280375495618025,bstab:min,0.032266183087854984,eps:min,8.113128425224332,,,,,4.042161000227207,4.070967424997125,,,,,
18,3,12.12,NSGA-II,3,3.2706705042605835,0.03663657997119702,8.14193484999425,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2706705042605835,bstab:min,0.03663657997119702,eps:min,8.14193484999425,,,,,4.042161000227207,4.099773849767043,,,,,
18,3,12.12,NSGA-II,4,3.304735387018411,0.02833472205699872,8.35296152335527,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.304735387018411,bstab:min,0.02833472205699872,eps:min,8.35296152335527,,,,,4.140480823045594,4.212480700309677,,,,,
18,3,12.12,NSGA-II,5,3.304735387018411,0.02833472205699872,8.35296152335527,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.304735387018411,bstab:min,0.02833472205699872,eps:min,8.35296152335527,,,,,4.140480823045594,4.212480700309677,,,,,
18,3,12.12,NSGA-II,6,3.288365564313504,0.018928382921740993,8.621601046256128,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.288365564313504,bstab:min,0.018928382921740993,eps:min,8.621601046256128,,,,,4.23880064586398,4.3828004003921475,,,,,
18,3,12.12,NSGA-II,7,3.2895153072349785,0.01886438973562243,8.661243442489804,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2895153072349785,bstab:min,0.01886438973562243,eps:min,8.661243442489804,,,,,4.619082442262597,4.042161000227207,,,,,
18,3,12.12,NSGA-II,8,3.2804260528570013,0.03169165491811513,8.7985420837365,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2804260528570013,bstab:min,0.03169165491811513,eps:min,8.7985420837365,,,,,4.739507332612447,4.059034751124054,,,,,
18,3,12.12,NSGA-II,9,3.269136911867443,0.04580099155901888,9.014117110301399,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.269136911867443,bstab:min,0.04580099155901888,eps:min,9.014117110301399,,,,,4.971956110074193,4.042161000227207,,,,,
18,3,12.12,NSGA-II,10,3.269840337106335,0.03652195579481428,9.094000966975461,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.269840337106335,bstab:min,0.03652195579481428,eps:min,9.094000966975461,,,,,4.507058555150699,4.5869424118247615,,,,,
18,3,12.12,NSGA-II,11,3.286500167878279,0.0190205006571078,9.930027667404524,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.286500167878279,bstab:min,0.0190205006571078,eps:min,9.930027667404524,,,,,4.7680645785446885,5.161963088859836,,,,,
18,3,12.12,NSGA-II,12,3.277513706094555,0.031779773355640924,9.980796919726693,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.277513706094555,bstab:min,0.031779773355640924,eps:min,9.980796919726693,,,,,4.993105220153966,4.987691699572726,,,,,
18,3,12.12,NSGA-II,13,3.278169695730123,0.031739418283964003,10.28118208334035,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.278169695730123,bstab:min,0.031739418283964003,eps:min,10.28118208334035,,,,,5.557686839328084,4.723495244012268,,,,,
18,3,12.12,NSGA-II,14,3.269084091786188,0.037185335686882905,10.643759716512008,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.269084091786188,bstab:min,0.037185335686882905,eps:min,10.643759716512008,,,,,5.425059616282904,5.218700100229103,,,,,
18,3,12.12,NSGA-II,15,3.285952875441292,0.01904458385136005,10.911713926628131,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.285952875441292,bstab:min,0.01904458385136005,eps:min,10.911713926628131,,,,,5.436853664997686,5.474860261630445,,,,,
18,3,12.12,NSGA-II,16,3.285952875441292,0.01904458385136005,10.911713926628131,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.285952875441292,bstab:min,0.01904458385136005,eps:min,10.911713926628131,,,,,5.436853664997686,5.474860261630445,,,,,
18,3,12.12,NSGA-II,17,3.26892702777599,0.03722615292714518,10.95241074053126,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.26892702777599,bstab:min,0.03722615292714518,eps:min,10.95241074053126,,,,,5.567356676694681,5.385054063836579,,,,,
