trial,eps_total_idx,eps_total,method,point_idx,NICV,BSTAB_NICV,epsilon,epsilon_m,T,objective_spec,obj_1,f_1,obj_2,f_2,obj_3,f_3,obj_4,f_4,obj_5,f_5,eps_1,eps_2,eps_3,eps_4,eps_5,eps_6,eps_7
8,3,12.12,KMeans,0,3.266450158285684,0.0008270540824225311,12.12,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.266450158285684,bstab:min,0.0008270540824225311,eps:min,12.12,,,,,6.06,6.06,,,,,
8,3,12.12,DP-KMeans,0,3.4760325651850015,0.05693453933047949,12.12,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.4760325651850015,bstab:min,0.05693453933047949,eps:min,12.12,,,,,6.06,6.06,,,,,
8,3,12.12,GA-DP,0,3.6726771679049577,0.05682913537265751,12.12,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.6726771679049577,bstab:min,0.05682913537265751,eps:min,12.12,,,,,4.524361882972464,7.595638117027535,,,,,
8,3,12.12,NSGA-II,0,3.466967849086309,0.03863843347729384,8.56889954972563,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.466967849086309,bstab:min,0.03863843347729384,eps:min,8.56889954972563,,,,,4.158624076882616,4.410275472843014,,,,,
8,3,12.12,NSGA-II,1,3.270752077967614,0.06909612990122646,8.734542604950464,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.270752077967614,bstab:min,0.06909612990122646,eps:min,8.734542604950464,,,,,4.600352986569305,4.134189618381159,,,,,
8,3,12.12,NSGA-II,2,3.2675338298609615,0.04569891117590388,10.756438427561719,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2675338298609615,bstab:min,0.04569891117590388,eps:min,10.756438427561719,,,,,4.387483822181631,6.368954605380089,,,,,
8,3,12.12,NSGA-II,3,3.456524954507942,0.0194185387943218,11.243424703432535,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.456524954507942,bstab:min,0.0194185387943218,eps:min,11.243424703432535,,,,,5.250790877067689,5.992633826364845,,,,,
8,3,12.12,NSGA-II,4,3.2694254924183865,0.03656866765490931,11.535616468955022,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2694254924183865,bstab:min,0.03656866765490931,eps:min,11.535616468955022,,,,,5.396403322068027,6.139213146886995,,,,,
8,3,12.12,NSGA-II,5,3.3650940900717803,0.02278229460574555,9.29494763080611,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.3650940900717803,bstab:min,0.02278229460574555,eps:min,9.29494763080611,,,,,4.516557685347288,4.778389945458821,,,,,
8,3,12.12,NSGA-II,6,3.269136911867443,0.04596632800444938,8.789756956692075,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.269136911867443,bstab:min,0.04596632800444938,eps:min,8.789756956692075,,,,,4.747595956464869,4.042161000227207,,,,,
8,3,12.12,NSGA-II,7,3.4563581276145925,0.019570163414381805,11.146027448258371,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.4563581276145925,bstab:min,0.019570163414381805,eps:min,11.146027448258371,,,,,4.891943572124829,6.254083876133542,,,,,
8,3,12.12,NSGA-II,8,3.3210917886222973,0.028150955031027644,9.847987185575587,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.3210917886222973,bstab:min,0.028150955031027644,eps:min,9.847987185575587,,,,,4.968814419114013,4.879172766461573,,,,,
8,3,12.12,NSGA-II,9,3.270752077967614,0.06909612990122646,8.734542604950464,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.270752077967614,bstab:min,0.06909612990122646,eps:min,8.734542604950464,,,,,4.600352986569305,4.134189618381159,,,,,
8,3,12.12,NSGA-II,10,3.3283656750686155,0.027860222509837034,10.617912632922884,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.3283656750686155,bstab:min,0.027860222509837034,eps:min,10.617912632922884,,,,,4.363828756789342,6.254083876133542,,,,,
8,3,12.12,NSGA-II,11,3.358555406494496,0.02271706741195923,11.535616468955022,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.358555406494496,bstab:min,0.02271706741195923,eps:min,11.535616468955022,,,,,5.396403322068027,6.139213146886995,,,,,
8,3,12.12,NSGA-II,12,3.2684813004497935,0.0455308964383407,9.44547514757048,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2684813004497935,bstab:min,0.0455308964383407,eps:min,9.44547514757048,,,,,4.795390289915401,4.650084857655078,,,,,
8,3,12.12,NSGA-II,13,3.3271622191538532,0.02821180687836364,9.37190042671967,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.3271622191538532,bstab:min,0.02821180687836364,eps:min,9.37190042671967,,,,,4.675109438827309,4.696790987892361,,,,,
8,3,12.12,NSGA-II,14,3.2683400571812027,0.03712788963258463,10.999931565497127,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2683400571812027,bstab:min,0.03712788963258463,eps:min,10.999931565497127,,,,,4.8191373496246594,6.180794215872467,,,,,
8,3,12.12,NSGA-II,15,3.270110542966408,0.03654525724922227,9.042352293749094,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.270110542966408,bstab:min,0.03654525724922227,eps:min,9.042352293749094,,,,,4.632076820906079,4.410275472843014,,,,,
8,3,12.12,NSGA-II,16,3.460339682935634,0.0250990103304082,9.042352293749094,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.460339682935634,bstab:min,0.0250990103304082,eps:min,9.042352293749094,,,,,4.632076820906079,4.410275472843014,,,,,
8,3,12.12,NSGA-II,17,3.269282624243957,0.03673872168252528,9.715401860183114,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.269282624243957,bstab:min,0.03673872168252528,eps:min,9.715401860183114,,,,,4.686837961160338,5.028563899022777,,,,,
8,3,12.12,NSGA-II,18,3.4608575073165944,0.025171713452476773,8.679328253208853,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.4608575073165944,bstab:min,0.025171713452476773,eps:min,8.679328253208853,,,,,4.453110016673742,4.226218236535111,,,,,
8,3,12.12,NSGA-II,19,3.3609892695671997,0.022712886331639277,10.756438427561719,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.3609892695671997,bstab:min,0.022712886331639277,eps:min,10.756438427561719,,,,,4.387483822181631,6.368954605380089,,,,,
8,3,12.12,MOMA,0,3.458989485865293,0.01945251846922839,8.084322000454414,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.458989485865293,bstab:min,0.01945251846922839,eps:min,8.084322000454414,,,,,4.042161000227207,4.042161000227207,,,,,
8,3,12.12,MOMA,1,3.268593149215007,0.06789572822525265,9.912186119446298,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.268593149215007,bstab:min,0.06789572822525265,eps:min,9.912186119446298,,,,,4.042161000227207,5.8700251192190915,,,,,
8,3,12.12,MOMA,2,3.457794840386451,0.019036283806137918,12.12,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.457794840386451,bstab:min,0.019036283806137918,eps:min,12.12,,,,,7.41127781365455,4.708722186345449,,,,,
8,3,12.12,MOMA,3,3.2671241533055646,0.04557611423228323,12.12,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2671241533055646,bstab:min,0.04557611423228323,eps:min,12.12,,,,,4.042161000227207,8.077838999772792,,,,,
8,3,12.12,MOMA,4,3.2671241533055646,0.04557611423228323,12.12,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2671241533055646,bstab:min,0.04557611423228323,eps:min,12.12,,,,,4.042161000227207,8.077838999772792,,,,,
8,3,12.12,MOMA,5,3.368960744783933,0.022866723092807698,8.138652945220842,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.368960744783933,bstab:min,0.022866723092807698,eps:min,8.138652945220842,,,,,4.096491944993636,4.042161000227207,,,,,
8,3,12.12,MOMA,6,3.45561179417859,0.019601576814493427,12.12,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.45561179417859,bstab:min,0.019601576814493427,eps:min,12.12,,,,,4.042161000227207,8.077838999772792,,,,,
8,3,12.12,MOMA,7,3.272875911056407,0.05544519572248082,8.084322000454414,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.272875911056407,bstab:min,0.05544519572248082,eps:min,8.084322000454414,,,,,4.042161000227207,4.042161000227207,,,,,
8,3,12.12,MOMA,8,3.299871127284061,0.05001473435754718,8.084322000454414,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.299871127284061,bstab:min,0.05001473435754718,eps:min,8.084322000454414,,,,,4.042161000227207,4.042161000227207,,,,,
8,3,12.12,MOMA,9,3.326669355212711,0.027853207445766862,10.350026691419583,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.326669355212711,bstab:min,0.027853207445766862,eps:min,10.350026691419583,,,,,4.042161000227207,6.307865691192375,,,,,
8,3,12.12,MOMA,10,3.3201830469860663,0.02954896959989206,12.12,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.3201830469860663,bstab:min,0.02954896959989206,eps:min,12.12,,,,,8.077838999772792,4.042161000227207,,,,,
8,3,12.12,MOMA,11,3.2678618275269526,0.037206641252282964,11.210999999999999,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2678618275269526,bstab:min,0.037206641252282964,eps:min,11.210999999999999,,,,,4.042161000227207,7.168838999772793,,,,,
8,3,12.12,MOMA,12,3.2692043804426842,0.03693809332410073,9.270286222553619,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2692043804426842,bstab:min,0.03693809332410073,eps:min,9.270286222553619,,,,,4.169245972496817,5.101040250056801,,,,,
8,3,12.12,MOMA,13,3.3275588668265765,0.02769059933752386,12.12,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.3275588668265765,bstab:min,0.02769059933752386,eps:min,12.12,,,,,4.042161000227207,8.077838999772792,,,,,
8,3,12.12,MOMA,14,3.2677757248078945,0.06760555470968521,11.514,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2677757248078945,bstab:min,0.06760555470968521,eps:min,11.514,,,,,4.042161000227207,7.4718389997727925,,,,,
8,3,12.12,MOMA,15,3.3586923189784446,0.02271885974317538,11.514,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.3586923189784446,bstab:min,0.02271885974317538,eps:min,11.514,,,,,5.454,6.06,,,,,
8,3,12.12,MOMA,16,3.3593703299171573,0.02270012646290154,12.119999999999997,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.3593703299171573,bstab:min,0.02270012646290154,eps:min,12.119999999999997,,,,,4.422110761789022,7.697889238210976,,,,,
8,3,12.12,MOMA,17,3.2707884566086514,0.0363948539929959,8.679421330123475,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2707884566086514,bstab:min,0.0363948539929959,eps:min,8.679421330123475,,,,,4.637260329896268,4.042161000227207,,,,,
8,3,12.12,MOMA,18,3.26864320536727,0.04596364877293444,8.517027707642448,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.26864320536727,bstab:min,0.04596364877293444,eps:min,8.517027707642448,,,,,4.042161000227207,4.474866707415242,,,,,
8,3,12.12,MOMA,19,3.36292112825561,0.022801503613248054,9.715921097410858,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.36292112825561,bstab:min,0.022801503613248054,eps:min,9.715921097410858,,,,,5.1780287147989,4.5378923826119575,,,,,
8,3,12.12,AMOMA,0,3.8182889160186444,0.006324294637564789,8.084322000454414,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.8182889160186444,bstab:min,0.006324294637564789,eps:min,8.084322000454414,,,,,4.042161000227207,4.042161000227207,,,,,
8,3,12.12,AMOMA,1,3.4591742577042175,0.009260241070815519,8.084322000454414,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.4591742577042175,bstab:min,0.009260241070815519,eps:min,8.084322000454414,,,,,4.042161000227207,4.042161000227207,,,,,
