trial,eps_total_idx,eps_total,method,point_idx,NICV,BSTAB_NICV,epsilon,epsilon_m,T,objective_spec,obj_1,f_1,obj_2,f_2,obj_3,f_3,obj_4,f_4,obj_5,f_5,eps_1,eps_2,eps_3,eps_4,eps_5,eps_6,eps_7
5,3,12.12,KMeans,0,3.2664501582856778,0.0008831413418456122,12.12,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2664501582856778,bstab:min,0.0008831413418456122,eps:min,12.12,,,,,6.06,6.06,,,,,
5,3,12.12,DP-KMeans,0,3.8026065136471567,0.024114933865052084,12.12,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.8026065136471567,bstab:min,0.024114933865052084,eps:min,12.12,,,,,6.06,6.06,,,,,
5,3,12.12,GA-DP,0,3.476879879096263,0.029970454566003953,12.120000000000001,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.476879879096263,bstab:min,0.029970454566003953,eps:min,12.120000000000001,,,,,4.7919458631491105,7.32805413685089,,,,,
5,3,12.12,NSGA-II,0,3.502814751048958,0.02194635759330734,8.084322000454414,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.502814751048958,bstab:min,0.02194635759330734,eps:min,8.084322000454414,,,,,4.042161000227207,4.042161000227207,,,,,
5,3,12.12,NSGA-II,1,3.368960744783933,0.022866723092807698,8.084322000454414,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.368960744783933,bstab:min,0.022866723092807698,eps:min,8.084322000454414,,,,,4.042161000227207,4.042161000227207,,,,,
5,3,12.12,NSGA-II,2,3.2707884566086514,0.0366122368210736,8.084322000454414,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2707884566086514,bstab:min,0.0366122368210736,eps:min,8.084322000454414,,,,,4.042161000227207,4.042161000227207,,,,,
5,3,12.12,NSGA-II,3,3.5028133495036986,0.02197502764132253,8.102605134587268,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.5028133495036986,bstab:min,0.02197502764132253,eps:min,8.102605134587268,,,,,4.042161000227207,4.060444134360062,,,,,
5,3,12.12,NSGA-II,4,3.269136911867443,0.046070737511880254,8.178040031416975,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.269136911867443,bstab:min,0.046070737511880254,eps:min,8.178040031416975,,,,,4.135879031189768,4.042161000227207,,,,,
5,3,12.12,NSGA-II,5,3.2701299099021575,0.036457049262933534,8.704559952148738,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2701299099021575,bstab:min,0.036457049262933534,eps:min,8.704559952148738,,,,,4.306194112069173,4.398365840079564,,,,,
5,3,12.12,NSGA-II,6,3.366905992593899,0.022816934479367532,8.805789372387366,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.366905992593899,bstab:min,0.022816934479367532,eps:min,8.805789372387366,,,,,4.421385231386331,4.384404141001035,,,,,
5,3,12.12,NSGA-II,7,3.458989485865293,0.019335551766262758,9.294340169628345,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.458989485865293,bstab:min,0.019335551766262758,eps:min,9.294340169628345,,,,,5.252179169401138,4.042161000227207,,,,,
5,3,12.12,NSGA-II,8,3.458989485865293,0.019335551766262758,9.294340169628345,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.458989485865293,bstab:min,0.019335551766262758,eps:min,9.294340169628345,,,,,5.252179169401138,4.042161000227207,,,,,
5,3,12.12,NSGA-II,9,3.268416133304853,0.045714255644911626,9.527256744320319,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.268416133304853,bstab:min,0.045714255644911626,eps:min,9.527256744320319,,,,,4.800609462545456,4.726647281774864,,,,,
5,3,12.12,NSGA-II,10,3.2692348763446977,0.03681020599858483,9.797663349538517,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2692348763446977,bstab:min,0.03681020599858483,eps:min,9.797663349538517,,,,,4.725234252036177,5.072429097502341,,,,,
5,3,12.12,NSGA-II,11,3.3639911949170105,0.022760847219079,9.806804916604946,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.3639911949170105,bstab:min,0.022760847219079,eps:min,9.806804916604946,,,,,4.725234252036177,5.081570664568769,,,,,
5,3,12.12,NSGA-II,12,3.2681169255555442,0.04548352628890658,10.52829176883397,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2681169255555442,bstab:min,0.04548352628890658,eps:min,10.52829176883397,,,,,5.394260887346675,5.134030881487294,,,,,
5,3,12.12,NSGA-II,13,3.2687293769538517,0.03727845927475498,11.019648233728295,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2687293769538517,bstab:min,0.03727845927475498,eps:min,11.019648233728295,,,,,5.401284195595911,5.618364038132384,,,,,
5,3,12.12,NSGA-II,14,3.268569147763212,0.03732171243683091,11.16022490736149,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.268569147763212,bstab:min,0.03732171243683091,eps:min,11.16022490736149,,,,,5.3292255242282245,5.830999383133266,,,,,
5,3,12.12,NSGA-II,15,3.269537280617803,0.036629864829360266,11.404486736079187,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.269537280617803,bstab:min,0.036629864829360266,eps:min,11.404486736079187,,,,,5.376916865664233,6.027569870414954,,,,,
5,3,12.12,NSGA-II,16,3.4564520799359717,0.019421101096359198,11.511004698622623,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.4564520799359717,bstab:min,0.019421101096359198,eps:min,11.511004698622623,,,,,5.408307503845148,6.102697194777475,,,,,
5,3,12.12,NSGA-II,17,3.358617827631618,0.022717869381929677,11.511004698622623,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.358617827631618,bstab:min,0.022717869381929677,eps:min,11.511004698622623,,,,,5.408307503845148,6.102697194777475,,,,,
5,3,12.12,NSGA-II,18,3.358105763785602,0.022712081623406193,12.12,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.358105763785602,bstab:min,0.022712081623406193,eps:min,12.12,,,,,5.69576834492019,6.424231655079809,,,,,
5,3,12.12,NSGA-II,19,3.2675152825204683,0.045327859085951556,12.12,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2675152825204683,bstab:min,0.045327859085951556,eps:min,12.12,,,,,5.69576834492019,6.424231655079809,,,,,
5,3,12.12,MOMA,0,3.458989485865293,0.01945251846922839,8.084322000454414,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.458989485865293,bstab:min,0.01945251846922839,eps:min,8.084322000454414,,,,,4.042161000227207,4.042161000227207,,,,,
5,3,12.12,MOMA,1,3.458989485865293,0.01945251846922839,8.084322000454414,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.458989485865293,bstab:min,0.01945251846922839,eps:min,8.084322000454414,,,,,4.042161000227207,4.042161000227207,,,,,
5,3,12.12,MOMA,2,3.368960744783933,0.022866723092807698,8.084322000454414,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.368960744783933,bstab:min,0.022866723092807698,eps:min,8.084322000454414,,,,,4.042161000227207,4.042161000227207,,,,,
5,3,12.12,MOMA,3,3.2707884566086514,0.0366122368210736,8.084322000454414,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.2707884566086514,bstab:min,0.0366122368210736,eps:min,8.084322000454414,,,,,4.042161000227207,4.042161000227207,,,,,
5,3,12.12,MOMA,4,3.269136911867443,0.046070737511880254,8.084322000454414,4.042161000227207,2,nicv:min|bstab:min|eps:min,nicv:min,3.269136911867443,bstab:min,0.046070737511880254,eps:min,8.084322000454414,,,,,4.042161000227207,4.042161000227207,,,,,
